"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Student perception of Moodle learning management system: a satisfaction and significance analysis","Horvat, Ana; Dobrota, Marina; Krsmanovic, Maja; Cudanov, Mladen","","","","INTERACTIVE LEARNING ENVIRONMENTS","JUL 4 2015","2015","23","4","","","","515","527","","10.1080/10494820.2013.788033","","","55","7.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","6","8","9","11","13","4"
"Integrating an open-source course management system (Moodle) into the teaching of a first-year medical physiology course: a case study","Seluakumaran, Kumar; Jusof, Felicita Fedelis; Ismail, Rosnah; Husain, Ruby","","","","ADVANCES IN PHYSIOLOGY EDUCATION","DEC 2011","2011","35","4","","","","369","377","","10.1152/advan.00008.2011","","","55","5.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","8","5","8","5","4","5","4","4"
"Data for free: Using LMS activity logs to measure community in online courses","Black, Erik W.; Dawson, Kara; Priem, Jason","","","","INTERNET AND HIGHER EDUCATION","2008","2008","11","2","","","","65","70","","10.1016/j.iheduc.2008.03.002","","","55","3.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","3","9","5","4","3","5","5","6","3","3","1"
"Applying a constructivist and collaborative methodological approach in engineering education","Moreno, Lorenzo; Gonzalez, Carina; Castilla, Ivan; Gonzalez, Evelio; Sigut, Jose","","","","COMPUTERS & EDUCATION","NOV 2007","2007","49","3","","","","891","915","","10.1016/j.compedu.2005.12.004","","","55","3.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","1","7","6","5","4","4","2","3","4","3","3","1"
"The flipped classroom: for active, effective and increased learning - especially for low achievers","Nouri, Jalal","","","","INTERNATIONAL JOURNAL OF EDUCATIONAL TECHNOLOGY IN HIGHER EDUCATION","AUG 24 2016","2016","13","","","","","","","33","10.1186/s41239-016-0032-z","","","53","8.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","16","21","9"
"Winery - A Modeling Tool for TOSCA-Based Cloud Applications","Kopp, Oliver; Binz, Tobias; Breitenbuecher, Uwe; Leymann, Frank","","","Basu, S; Pautasso, C; Zhang, L; Fu, X","SERVICE-ORIENTED COMPUTING, ICSOC 2013","2013","2013","8274","","","","","700","704","","","11th International Conference on Service Oriented Computing (ICSOC)","DEC 02-05, 2013","52","5.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","8","10","8","3","7","3"
"A 3D model for light interception in heterogeneous crop:weed canopies: Model structure and evaluation","Munier-Jolain, N. M.; Guyot, S. H. M.; Colbach, N.","","","","ECOLOGICAL MODELLING","FEB 10 2013","2013","250","","","","","101","110","","10.1016/j.ecolmodel.2012.10.023","","","51","5.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","6","6","8","5","6","8","2"
"How learning analytics can early predict under-achieving students in a blended medical education course","Saqr, Mohammed; Fors, Uno; Tedre, Matti","","","","MEDICAL TEACHER","2017","2017","39","7","","","","757","767","","10.1080/0142159X.2017.1309376","","","50","10.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","14","15","13","5"
"Knowledge building and the quantity, content and quality of the interaction and participation of students in an online collaborative learning environment","Yucel, Ummuhan Avci; Usluel, Yasemin Kocak","","","","COMPUTERS & EDUCATION","JUN 2016","2016","97","","","","","31","48","","10.1016/j.compedu.2016.02.015","","","49","8.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","7","12","13","6"
"Effects of online palliative care training on knowledge, attitude and satisfaction of primary care physicians","Pelayo, Marta; Cebrian, Diego; Areosa, Almudena; Agra, Yolanda; Vicente Izquierdo, Juan; Buendia, Felix","","","","BMC FAMILY PRACTICE","MAY 23 2011","2011","12","","","","","","","37","10.1186/1471-2296-12-37","","","45","4.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","8","6","3","6","8","2","3","3"
"Text-based peer-peer collaborative dialogue in a computer-mediated learning environment in the EFL context","Zeng, Gang; Takatsuka, Shigenobu","","","","SYSTEM","SEP 2009","2009","37","3","","","","434","446","","10.1016/j.system.2009.01.003","","","45","3.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","7","2","3","5","5","3","6","8","1"
"Visualising accounting: an interdisciplinary review and synthesis","Davison, Jane","","","","ACCOUNTING AND BUSINESS RESEARCH","FEB 23 2015","2015","45","2","","","","121","165","","10.1080/00014788.2014.987203","","","44","6.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","10","9","15","3"
"E-learning and face to face mixed methodology: Evaluating effectiveness of e-learning and perceived satisfaction for a microeconomic course using the Moodle platform","Novo-Corti, Isabel; Varela-Candamio, Laura; Ramil-Diaz, Maria","","","","COMPUTERS IN HUMAN BEHAVIOR","MAR 2013","2013","29","2","","","SI","410","415","","10.1016/j.chb.2012.06.006","","","43","4.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","6","9","5","10","5","3","4","0"
"A Study about Using E-learning Platform (Moodle) in University Teaching Process","Oproiu, Gabriela Carmen","","","Soare, E; Langa, C","6TH INTERNATIONAL CONFERENCE EDU WORLD 2014: EDUCATION FACING CONTEMPORARY WORLD ISSUES","2015","2015","180","","","","","426","432","","10.1016/j.sbspro.2015.02.140","6th International Conference Edu World 2014 Education Facing Contemporary World Issues","NOV 07-09, 2014","42","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","4","7","9","8","8"
"E-learning Platforms in Higher Education. Case Study","Benta, D.; Bologa, G.; Dzitac, I.","","","Shi, Y; Lepskiy, A; Aleskerov, F","2ND INTERNATIONAL CONFERENCE ON INFORMATION TECHNOLOGY AND QUANTITATIVE MANAGEMENT, ITQM 2014","2014","2014","31","","","","","1170","1176","","10.1016/j.procs.2014.05.373","2nd International Conference on Information Technology and Quantitative Management (ITQM)","JUN 03-05, 2014","41","5.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","7","4","10","5","3"
"Student-oriented planning of e-learning contents for Moodle","Caputi, Valentina; Garrido, Antonio","","","","JOURNAL OF NETWORK AND COMPUTER APPLICATIONS","JUL 2015","2015","53","","","","","115","127","","10.1016/j.jnca.2015.04.001","","","40","5.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","4","6","7","10","3"
"Assessing the suitability of student interactions from Moodle data logs as predictors of cross-curricular competencies","Iglesias-Pradas, Santiago; Ruiz-de-Azcarate, Carmen; Agudo-Peregrina, Angel F.","","","","COMPUTERS IN HUMAN BEHAVIOR","JUN 2015","2015","47","","","","SI","81","89","","10.1016/j.chb.2014.09.065","","","40","5.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","10","9","7","7","1"
"Investigating the effect of learning styles in a blended e-learning system: An extension of the technology acceptance model (TAM)","Al-Azawei, Ahmed; Parslow, Patrick; Lundqvist, Karsten","","","","AUSTRALASIAN JOURNAL OF EDUCATIONAL TECHNOLOGY","2017","2017","33","2","","","","1","23","","10.14742/ajet.2758","","","39","7.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","11","15","7"
"Structural equation model (SEM)-neural network (NN) model for predicting quality determinants of e-learning management systems","Sharma, Sujeet Kumar; Gaur, Avinash; Saddikuti, Venkataramanaiah; Rastogi, Ashish","","","","BEHAVIOUR & INFORMATION TECHNOLOGY","2017","2017","36","10","","","","1053","1066","","10.1080/0144929X.2017.1340973","","","39","7.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","8","11"
"A methodology proposal for developing Adaptive cMOOC","Fidalgo Blanco, Angel; Garcia-Penalvo, Francisco J.; Sein-Echaluce, Marisa","","","GarciaPenalvo, FJ","FIRST INTERNATIONAL CONFERENCE ON TECHNOLOGICAL ECOSYSTEM FOR ENHANCING MULTICULTURALITY (TEEM'13)","2013","2013","","","","","","553","558","","10.1145/2536536.2536621","1st International Conference on Technological Ecosystem for Enhancing Multiculturality (TEEM)","NOV 14-15, 2013","38","4.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","7","6","4","3","3","3"
"Why Moodle","Al-Ajlan, Ajlan; Zedan, Hussein","","","","12TH IEEE INTERNATIONAL WORKSHOP ON FUTURE TRENDS OF DISTRIBUTED COMPUTING SYSTEMS, PROCEEDINGS","2008","2008","","","","","","58","64","","10.1109/FTDCS.2008.22","12th IEEE International Workshop on Future Trends of Distributed Computing Systems","OCT 21-23, 2008","38","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","5","4","4","5","4","3","1","3","3","1"
"Evaluation of mobile assessment in a learning management system","Bogdanovic, Zorica; Barac, Dusan; Jovanic, Branislav; Popovic, Snezana; Radenkovic, Bozidar","","","","BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY","MAR 2014","2014","45","2","","","","231","244","","10.1111/bjet.12015","","","37","4.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","7","9","3","3","6","2"
"Patterns of Web 2.0 tool use among young Spanish people","Garcia-Martin, Judit; Garcia-Sanchez, Jesus-Nicasio","","","","COMPUTERS & EDUCATION","SEP 2013","2013","67","","","","","105","120","","10.1016/j.compedu.2013.03.003","","","37","4.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","4","7","4","4","3","3"
"A Comparison Of Open Source Learning Management Systems","Cavus, Nadire; Zabadi, Teyang","","","Uzunboylu, H","3RD CYPRUS INTERNATIONAL CONFERENCE ON EDUCATIONAL RESEARCH (CY-ICER 2014)","2014","2014","143","","","","","521","526","","10.1016/j.sbspro.2014.07.430","3rd Cyprus International Conference on Educational Research (CY-ICER)","JAN 30-FEB 01, 2014","36","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","3","7","5","8","3"
"Using data mining on student behavior and cognitive style data for improving e-learning systems: a case study","Jovanovic, Milos; Vukicevic, Milan; Milovanovic, Milos; Minovic, Miroslav","","","","INTERNATIONAL JOURNAL OF COMPUTATIONAL INTELLIGENCE SYSTEMS","JUN 2012","2012","5","3","","","","597","610","","10.1080/18756891.2012.696923","","","36","3.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","6","3","3","7","3","4","0"
"Supporting social awareness in collaborative e-learning","Lambropoulos, Niki; Faulkner, Xristine; Culwin, Fintan","","","","BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY","MAR 2012","2012","43","2","","","","295","306","","10.1111/j.1467-8535.2011.01184.x","","","36","3.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","6","7","3","3","3","5","4","1"
"Anatomy practical examinations: How does student performance on computerized evaluation compare with the traditional format?","Inuwa, Ibrahim Muhammad; Taranikanti, Varna; Al-Rawahy, Maimouna; Habbal, Omar","","","","ANATOMICAL SCIENCES EDUCATION","JAN-FEB 2012","2012","5","1","","","","27","32","","10.1002/ase.254","","","36","3.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","7","3","3","3","9","4"
"Enhancing Project-Based Learning in Software Engineering Lab Teaching Through an E-Portfolio Approach","Macias, Jose A.","","","","IEEE TRANSACTIONS ON EDUCATION","NOV 2012","2012","55","4","","","","502","507","","10.1109/TE.2012.2191787","","","35","3.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","4","2","9","6","5","1"
"A new Moodle module supporting automatic verification of VHDL-based assignments","Gutierrez, Eladio; Trenas, Maria A.; Ramos, Julian; Corbera, Francisco; Romero, Sergio","","","","COMPUTERS & EDUCATION","FEB 2010","2010","54","2","","","","562","577","","10.1016/j.compedu.2009.09.006","","","35","2.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","8","8","3","4","1","1","1","3","1","0"
"Building trust and shared knowledge in communities of e-learning practice: collaborative leadership in the JISC eLISA and CAMEL lifelong learning projects","Jameson, Jill; Ferrell, Gill; Kelly, Jacquie; Walker, Simon; Ryan, Malcolm","","","","BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY","NOV 2006","2006","37","6","","","","949","967","","10.1111/j.1467-8535.2006.00669.x","","","35","2.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","4","3","1","3","2","1","2","3","2","2","2","1"
